objid,specobjid,class,run,rerun,camcol,field,ra,dec,redshift,dered_u,deVRad_u,psffwhm_u,extinction_u,dered_g,deVRad_g,psffwhm_g,extinction_g,dered_r,deVRad_r,psffwhm_r,extinction_r,dered_i,deVRad_i,psffwhm_i,extinction_i,dered_z,deVRad_z,psffwhm_z,extinction_z,u_g,g_r,r_i,i_z,set,pred_class,prob_gal,prob_star
1237679254667658015,8886850132739641344,STAR,7865,301,4,86,25.7213141652229,-4.42250413326244,0.0002856318,23.93793,0.002721283,1.387872,0.1084646,23.41001,0.4591899,1.178597,0.08451492,22.08237,0.2059957,1.207364,0.05846703,20.89643,0.09789516,1.103166,0.04344727,19.8089,0.00855307,0.9673679,0.03231679,0.5518703,1.353693,1.200954,1.098665,TEST,STAR,0.040388335,0.9596117
1237674290756191254,852356569684273152,STAR,6709,301,6,40,119.659327297073,34.918067033135,1.2417e-05,25.70645,0.0422956,1.411152,0.2263222,23.4785,1.412791,1.204006,0.1763487,22.19076,0.2264757,1.080454,0.1219972,20.08003,0.1514423,1.078205,0.090657,18.84317,0.003360308,1.321535,0.06743216,2.277929,1.342089,2.142071,1.260088,TEST,STAR,0.0054478617,0.9945522
1237665330388533358,11569819598720356352,STAR,4623,301,4,160,183.066134971787,32.5830347998607,2.605367e-05,24.91326,0.004435363,1.526266,0.05434858,24.07137,0.07891794,1.440868,0.04234805,22.0227,8.808258e-05,1.447341,0.02929618,20.35491,0.0001901953,1.292097,0.0217702,19.48807,0.2670562,1.24297,0.01619303,0.8538952,2.061714,1.675318,0.8724174,TEST,STAR,0.0058033797,0.99419665
1237680474975175235,8608790518787493888,STAR,8149,301,5,85,330.84523433329,28.5495908148268,4.068065e-05,24.91581,0.0001068124,1.636462,0.3718615,23.58457,0.36637,1.717723,0.289752,21.91812,2.940322e-05,1.461968,0.2004491,20.60448,0.001798373,1.338297,0.1489552,19.82846,0.07846931,1.446358,0.1107953,1.413351,1.755758,1.365131,0.8141823,TEST,STAR,0.37999195,0.620008
1237663456704923364,10291894882600767488,STAR,4187,301,2,97,322.146411153989,-0.699115106193097,0.0001207551,23.12995,4.122994e-05,1.235795,0.1820072,24.73744,0.8745703,1.100594,0.1418188,22.07489,0.0001246258,0.8506832,0.09810957,20.6855,0.1485701,0.7957144,0.07290593,19.75776,0.1472763,0.8891534,0.05422862,-1.567303,2.706263,1.414589,0.9464245,TEST,STAR,0.013758785,0.9862412
1237680503967188706,8680804694095056896,STAR,8156,301,3,100,336.244654511503,31.4055956644476,2.588603e-05,25.33931,0.02944007,1.166781,0.3748553,23.12116,0.0001835872,1.316193,0.2920847,21.97939,0.000284552,1.036967,0.2020629,20.46212,0.1703951,0.9001312,0.1501544,19.82187,0.8987002,1.081569,0.1116873,2.300917,1.231787,1.569185,0.6787148,TEST,GALAXY,0.5417386,0.45826143
1237661384381367100,11533833407776968704,STAR,3704,301,6,69,141.027609777837,34.4280843678072,0.00040748,24.81521,9.112348e-05,1.325897,0.07812153,23.79982,0.6822055,1.076661,0.06087177,22.30705,0.2377425,1.08775,0.04211081,20.86848,0.05265595,1.020848,0.03129284,20.05269,0.003881929,0.9709694,0.02327613,1.032648,1.511524,1.449387,0.8238106,TEST,STAR,0.18310541,0.8168946
1237669519049097324,6940070768979234816,STAR,5598,301,6,64,352.293047092791,8.2413064774461,0.000111895,22.75792,0.1947106,1.018165,0.3169977,21.50247,0.08314191,0.9485417,0.2470025,21.84484,0.1228676,0.9746273,0.1708752,21.79034,0.4227144,1.008619,0.1269786,21.69809,1.030197,1.079844,0.09444872,1.325445,-0.266243,0.09840393,0.1247787,TEST,STAR,0.018056784,0.9819432
1237678881036566580,10556509405117173760,STAR,7778,301,4,560,36.4894087181619,-1.85246054306201,0.0003458365,24.79865,0.0005014922,1.283349,0.128879,22.68485,0.2360929,1.29936,0.1004216,21.94875,0.2039227,1.10549,0.06947121,21.07191,0.1652464,1.055291,0.05162456,20.49243,0.0001177282,1.054124,0.03839919,2.14226,0.767046,0.8946915,0.5927048,TEST,GALAXY,0.9915291,0.008470845
1237678619554874279,12770018732287479808,STAR,7717,301,5,170,336.141356621203,2.77175224725322,3.375707e-05,23.26937,0.2048509,0.986753,0.3241448,23.30481,0.07779568,1.02959,0.2525714,22.03761,0.001335132,0.8863133,0.1747278,20.74888,0.001000851,0.7728161,0.1298414,19.76538,0.00452905,1.010157,0.09657818,0.03614235,1.345041,1.333612,1.016766,TEST,STAR,0.011217556,0.98878247
1237661137417470383,11531551095441870848,STAR,3647,301,2,19,139.554748040173,32.1875643777055,1.507756e-05,24.12913,0.6422699,1.517309,0.08006755,23.64448,0.003439142,1.388586,0.06238809,22.49016,0.1169048,1.301898,0.04315979,20.83559,0.0001400332,1.222606,0.03207235,19.83097,0.000535019,1.265603,0.02385594,0.5023289,1.173552,1.665659,1.012838,TEST,STAR,0.16544798,0.834552
1237666434189165450,8541150206271705088,STAR,4880,301,4,69,337.655042029856,22.8809833024203,6.034578e-05,25.22442,0.1633023,1.09687,0.2215739,24.04432,0.002120787,0.995897,0.1726489,22.37187,0.4530424,0.9047307,0.1194377,20.98192,0.1337223,0.8495745,0.08875502,19.89746,0.3533867,0.9250055,0.06601743,1.229033,1.72566,1.420628,1.107197,TEST,GALAXY,0.9851437,0.014856264
1237661851456046191,9979093996004462592,STAR,3813,301,4,23,145.042085251756,37.8047677325671,0.0001233623,23.42599,0.8564504,1.171492,0.07096969,23.97411,0.000569037,1.06148,0.0552991,22.05816,3.437466e-07,0.9347182,0.03825567,20.48441,0.1218766,0.9586092,0.02842806,19.6031,0.001181893,0.9285987,0.02114525,-0.5324421,1.932989,1.583586,0.888586,TEST,STAR,0.0068345563,0.99316543
1237664878878458735,12811802373384327168,STAR,4518,301,3,135,147.919663068746,31.3685260776016,0.0002433666,24.34036,0.0002127036,1.239191,0.09466138,23.32195,0.007473323,1.19068,0.0737595,22.00036,0.0001992577,1.110547,0.05102649,20.57975,0.1242686,1.001725,0.03791815,19.99598,0.1296669,0.9712237,0.02820414,1.039307,1.344328,1.433722,0.593483,TEST,STAR,0.09458489,0.9054152
1237679005022945448,12709292154926944256,STAR,7807,301,3,90,351.230870349046,4.5726996297616,1.248055e-05,23.81345,0.002351694,1.211946,0.2456294,24.33145,0.07938613,1.259765,0.1913928,22.16546,0.0002883567,1.03351,0.1324047,20.60054,0.06316456,0.8805492,0.09839085,19.80078,0.1192181,1.041808,0.07318471,-0.463768,2.224977,1.598934,0.8249722,TEST,STAR,0.007706732,0.99229324
1237658191613920392,11528255583896752128,STAR,2961,301,3,128,132.45692126051,35.500443584601,5.60472e-05,24.63365,0.006111122,1.216427,0.1397938,23.63531,0.01103095,1.138414,0.1089264,22.20322,0.1918515,1.232053,0.07535478,20.64523,3.346345e-06,1.048545,0.05599668,19.66745,0.2306988,0.9744062,0.04165124,1.029207,1.46566,1.577356,0.9921227,TEST,STAR,0.0059815147,0.99401844
1237678624378061704,9849542125590695936,STAR,7718,301,6,38,7.40003647493938,6.14657668446428,0.0001158436,24.92513,0.0001864622,1.271212,0.09065752,23.55036,2.239685,1.262662,0.07063972,22.06646,0.002532045,1.233416,0.04886823,20.65802,0.0004429772,1.305426,0.03631433,19.91603,8.83886e-05,1.225312,0.02701119,1.394789,1.505676,1.420994,0.7512894,TEST,STAR,0.15260473,0.84739524
1237679255208264330,8877992467905138688,STAR,7865,301,5,143,34.2462582982324,-3.54265180410769,0.0003882939,23.06284,0.0001163568,1.442154,0.1120977,21.77166,0.4384136,1.440896,0.08734573,21.98081,0.283191,1.225272,0.06042537,21.87457,0.5019152,1.124877,0.04490253,22.77848,0.6727058,1.16503,0.03339923,1.315929,-0.1822319,0.1217632,-0.8924065,TEST,GALAXY,0.9918029,0.008197151
1237661086414995758,12478351834053103616,STAR,3635,301,3,23,115.960022801918,17.638469680163,0.0003011765,26.17139,0.003197574,1.378587,0.1378344,23.04104,0.1386745,1.187739,0.1073996,22.00828,0.001108527,1.023667,0.07429858,20.8314,0.0001520286,0.9712022,0.0552118,19.88625,0.001719558,1.017915,0.04106744,3.16078,1.065863,1.195971,0.9592972,TEST,STAR,0.025576638,0.97442335
1237678622782456979,9828078267500089344,STAR,7718,301,3,267,41.7820527733555,3.79876493940768,1.018184e-05,25.48495,4.79045e-05,1.38181,0.19617,23.50297,0.3663948,1.316676,0.1528544,22.29269,0.06628964,1.054677,0.1057439,20.42675,0.1507309,0.9682996,0.07857908,19.42852,0.0001119503,1.047268,0.0584484,2.02529,1.257389,1.893108,1.018356,TEST,STAR,0.0056066904,0.9943932
1237666183494828202,7096612093722644480,STAR,4822,301,1,441,349.620615129403,25.516527644057,0.001207223,22.67457,0.00183701,1.410542,0.4012254,21.92165,0.0003729765,1.133516,0.3126321,21.96931,0.1678173,1.15089,0.2162775,22.06802,0.3664538,1.094612,0.1607173,22.04924,0.3664374,1.134166,0.1195442,0.8415165,0.04869461,-0.04314995,0.05994606,TEST,STAR,0.2174893,0.7825107
1237664880490775243,11520240970122940416,STAR,4518,301,6,161,151.637382746732,33.9083489819961,8.934523e-05,24.77738,0.02787384,1.489386,0.05865386,24.20178,0.0001237624,1.195974,0.04570269,22.03845,0.7600912,1.231907,0.03161691,20.54155,0.1305618,1.21796,0.02349475,19.4546,0.08688491,1.057751,0.01747578,0.5885544,2.177414,1.505024,1.092974,TEST,STAR,0.009455255,0.9905447
1237662636375869058,1945579007558838272,STAR,3996,301,2,245,240.775295802901,7.92782503365346,0.0002816419,24.96282,5.359777e-05,1.091901,0.2109057,24.67208,0.02479587,1.067364,0.1643363,22.83118,5.932989e-05,0.9418165,0.1136871,20.12806,0.05488935,0.8423349,0.08448169,18.64008,0.06827039,0.9294153,0.06283886,0.3373108,1.89155,2.732321,1.509624,TEST,STAR,0.005430929,0.99456906
1237664834860286689,12775815632718680064,STAR,4508,301,1,215,145.067850119927,29.1610987479285,0.0001225733,24.0693,0.006943456,1.409286,0.08969174,24.52584,0.8714098,1.177865,0.0698872,22.37766,0.003859739,1.208203,0.04834764,20.30504,0.1265366,1.19629,0.03592748,19.17636,0.07866616,1.041377,0.02672344,-0.4367352,2.169716,2.085049,1.137875,TEST,STAR,0.0054389914,0.994561
1237665126926713475,11558543286319992832,STAR,4576,301,1,347,167.059105491218,32.4817597217825,0.0001110367,24.62346,0.02078626,1.388137,0.1055669,23.83902,0.1626368,1.18445,0.08225698,22.11938,0.8822233,1.171494,0.056905,20.80396,0.05445141,0.9976725,0.04228651,19.88728,0.32131,0.9786509,0.0314534,0.8077488,1.744986,1.330048,0.9275112,TEST,GALAXY,0.97516304,0.024836952
1237654391641277269,9336178480151547904,STAR,2076,301,5,123,121.973132237741,42.0998332104309,0.0001479284,23.79849,3.161747e-05,1.43575,0.2264664,23.75584,0.002473871,1.327306,0.1764611,21.95032,0.4565038,1.165973,0.1220749,20.80187,0.0190226,1.06203,0.09071477,19.88124,0.002567961,1.080513,0.06747512,0.09265518,1.859909,1.179806,0.9438667,TEST,GALAXY,0.5237509,0.4762491
1237680328947532578,8610001632271552512,STAR,8115,301,5,104,334.904123843971,29.3253740317866,7.587162e-05,24.7598,0.0005624444,1.318896,0.2767243,23.78541,0.0008340296,1.213269,0.2156217,21.9757,0.1096036,1.104719,0.1491661,20.5719,0.0625276,1.092692,0.1108464,19.92732,0.0006061018,1.096418,0.08244935,1.035486,1.876169,1.442118,0.6729832,TEST,STAR,0.036549103,0.9634509
1237655129308333685,12276919377803366400,STAR,2248,301,3,221,257.328807475383,32.4064684947445,8.805171e-05,25.09579,5.257413e-05,1.22832,0.1815114,23.35612,0.2364075,1.17944,0.1414325,22.16465,0.8577875,1.027299,0.09784233,20.66303,0.04582525,0.9479779,0.07270734,19.97588,0.1565536,0.9627302,0.0540809,1.779747,1.235065,1.526749,0.7057781,TEST,STAR,0.31597182,0.68402815
1237673311504171892,9319187721934360576,STAR,6481,301,6,48,119.305155155592,43.031621869924,0.0002907552,26.65081,0.003122464,1.725553,0.1735291,23.5622,0.003194403,1.396144,0.1352127,21.91838,0.000225317,1.3681,0.09353953,20.92118,0.05605373,1.192511,0.06950989,19.87358,0.09804911,1.241643,0.05170259,3.12693,1.68549,1.021227,1.065416,TEST,GALAXY,0.53389055,0.46610945
1237651252060488673,13121266244975349760,STAR,1345,301,5,738,259.96260728465,30.6278613251082,5.079144e-05,24.49496,0.8859318,1.303329,0.1633979,23.20755,0.2796116,1.189798,0.1273186,22.16985,0.0003198163,1.045824,0.08807839,20.82569,7.157274e-05,1.137159,0.06545169,19.88792,0.01026201,1.005043,0.04868403,1.323496,1.076944,1.366779,0.9545383,TEST,STAR,0.021122927,0.978877
1237649961920430122,520217740913436672,STAR,1045,301,2,139,55.0118759756116,-6.89095612863947,5.429296e-05,23.72011,0.002816614,1.652474,0.2114412,24.5437,0.5598871,1.388805,0.1647536,21.97567,0.3266636,1.110819,0.1139758,19.75281,0.06467107,1.061187,0.0846962,18.19849,0.0006327699,1.244421,0.06299841,-0.7769051,2.618813,2.252136,1.576019,TEST,STAR,0.0054197107,0.9945802
1237664870290948965,12814053898756313088,STAR,4516,301,3,172,152.686365703226,30.8672441668167,0.000166271,24.7272,0.03679138,1.250432,0.08616295,23.50179,0.006504752,1.286728,0.06713759,22.09106,0.1517621,1.141933,0.04644547,20.6925,0.06305713,1.037297,0.03451397,20.12618,0.4226325,1.055188,0.02567205,1.244432,1.431419,1.410501,0.5751514,TEST,GALAXY,0.62579536,0.37420458
1237663787414848746,7191235236235333632,STAR,4264,301,2,58,114.048356864499,44.6814301059005,0.0003906726,25.48026,0.003970262,1.344992,0.2510391,23.38689,1.455341,1.12179,0.1956079,22.18992,0.005669477,1.132578,0.1353207,20.74433,0.208796,1.052676,0.1005578,19.6362,0.1084001,0.9969663,0.0747965,2.1488,1.257261,1.480349,1.13389,TEST,STAR,0.049159735,0.9508403
1237661383309591233,11517095271013306368,STAR,3704,301,4,99,146.407232752512,35.728937875268,0.0001648468,26.37084,0.02722355,1.273747,0.04655077,23.18934,0.1134035,1.133332,0.03627204,22.16119,0.2224273,1.001004,0.02509283,20.56913,0.000121441,0.9582275,0.01864666,19.87045,0.09897871,1.062968,0.01386969,3.191772,1.039335,1.598509,0.7034492,TEST,STAR,0.012937207,0.98706275
1237661433784894659,12097965340828651520,STAR,3716,301,2,243,225.803050953095,38.8475180754021,9.515088e-05,24.62428,0.005900094,0.9919658,0.0540587,24.13496,0.1927062,0.8983684,0.04212217,22.60905,0.2360439,0.8469023,0.02913992,20.78207,0.02834889,0.5832798,0.02165408,19.39084,0.06098941,0.7853022,0.01610666,0.501255,1.538897,1.834463,1.39677,TEST,STAR,0.005509867,0.99449015
1237663917342851327,9197631763647844352,STAR,4294,301,4,138,125.926725710954,58.6353246391117,0.0001259169,21.98988,0.7236392,1.252881,0.3486964,21.47009,0.1042652,1.188377,0.2717019,21.95989,0.2186579,1.046727,0.1879621,22.05433,0.6186123,0.9552547,0.139676,21.29423,0.1221891,0.9694203,0.1038933,0.5967846,-0.4060574,-0.04615211,0.7958794,TEST,STAR,0.041076023,0.95892406
1237657595680129994,12481841682047062016,STAR,2822,301,5,20,111.813890881495,25.6144371714124,7.698836e-05,25.07301,0.0009423223,1.15942,0.2601828,23.92467,1.228184,0.9467777,0.2027327,22.01542,0.3409775,0.9034413,0.1402495,20.62119,0.008545144,0.8264905,0.1042204,19.75422,0.002042242,0.8863168,0.07752085,1.20579,1.971735,1.430256,0.8936787,TEST,STAR,0.017533673,0.98246634
1237680101314003500,9835960941254299648,STAR,8062,301,5,100,30.5893703088678,3.03472323245651,0.0002887369,24.64791,1.089324,1.064886,0.1348467,23.23545,0.324083,1.063848,0.1050716,22.05513,0.1404432,0.9842384,0.07268807,20.60796,2.685056e-05,0.9289355,0.05401503,20.02318,0.04761771,1.002018,0.04017726,1.442244,1.212696,1.465845,0.5986214,TEST,STAR,0.03715273,0.96284723
1237680298883809556,8539959985001746432,STAR,8108,301,5,120,340.426677319937,21.1079473487524,0.0001659927,24.6161,0.0001700297,1.264536,0.2648942,23.96089,0.0230588,1.296766,0.2064037,22.34795,0.01331694,1.139705,0.1427891,20.98308,0.0003400075,1.023399,0.1061076,19.94144,0.001481853,1.101169,0.07892459,0.7137051,1.67655,1.401556,1.068817,TEST,STAR,0.23477301,0.76522696
1237678894424129579,8692174191011844096,STAR,7781,301,5,38,15.2287957373106,35.0476993907233,6.654142e-05,25.24253,0.001630361,1.094008,0.1800791,23.83177,0.001420359,1.083968,0.1403165,21.94659,0.1026944,1.000717,0.09707028,20.55294,0.09573977,0.8769855,0.07213362,19.79239,0.04667837,0.8066801,0.05365416,1.450523,1.928421,1.418585,0.7790279,TEST,STAR,0.010144522,0.9898554
1237664338248073557,11561997123160657920,STAR,4392,301,4,114,162.863571252688,35.4167677559191,0.0001922271,25.64985,0.03222562,1.277923,0.08025737,23.57882,1.302287,1.300218,0.062536,22.12839,0.004963393,1.229268,0.04326212,20.60285,0.07344028,1.104111,0.03214839,19.73372,0.006934847,1.092731,0.0239125,2.088753,1.469704,1.536652,0.877367,TEST,STAR,0.0068728556,0.9931271
1237662663220004412,4569139406372622336,STAR,4002,301,4,254,246.2509280072,22.3185550899256,1.423244e-05,24.39008,0.005495924,0.9965487,0.2380343,24.06972,0.1856527,0.9991344,0.1854747,22.61172,0.2361076,0.8322223,0.1283105,19.94469,0.005503009,0.8510835,0.09534848,18.39967,0.05110057,0.8882641,0.07092175,0.3729191,1.51516,2.700001,1.569443,TEST,STAR,0.0054113637,0.9945886
1237658201275565321,9975709969629335552,STAR,2963,301,5,97,135.455967723301,38.5457159949294,0.0002607779,25.0681,9.020813e-05,1.135417,0.1015183,23.78585,0.2601332,1.081194,0.07910236,22.07158,0.03392458,0.9797305,0.05472265,20.61968,0.03550394,0.8479896,0.04066479,19.77849,0.1220013,0.9563306,0.03024714,1.304665,1.738659,1.465948,0.8516121,TEST,STAR,0.005694505,0.99430543
1237678617973949305,797292751430379520,STAR,7717,301,2,623,43.9863899900544,1.25654801365398,0.0001106835,23.90479,0.1523812,1.305877,0.3554366,23.73311,1.19118,1.238419,0.2769538,22.13614,0.0001727193,0.9600893,0.1915953,20.31995,0.0002290236,0.9231315,0.1423759,19.38925,0.001217847,0.9520507,0.1059015,0.250164,1.682329,1.865406,0.9671745,TEST,STAR,0.0055208546,0.9944792
1237654653637362706,9337202125275680768,STAR,2137,301,5,170,124.350054082527,41.5268858353999,0.0001130854,23.33659,0.4293763,1.431325,0.2229085,24.67486,0.03594661,1.538083,0.1736888,22.57345,0.001836294,1.119259,0.1201571,20.93732,0.0002607057,1.133976,0.0892896,19.90495,0.1673231,1.2069,0.06641506,-1.289051,2.15494,1.667002,1.055248,TEST,STAR,0.022531401,0.9774686
1237680328408367293,8607603870913548288,STAR,8115,301,4,69,329.296906096152,27.4840746526063,0.0002810301,22.90209,0.0005540666,1.761561,0.2900723,21.7013,0.0005371165,1.618545,0.2260223,21.95302,0.05523975,1.377251,0.1563612,22.17637,0.3106841,1.428855,0.1161931,21.54573,0.0002030356,1.386212,0.08642635,1.264837,-0.1820564,-0.1831837,0.660408,TEST,STAR,0.26412526,0.7358748
1237664835393029008,12527016217373069312,STAR,4508,301,2,152,135.147733257854,25.579360833392,0.0002171914,23.19546,0.03923517,1.31282,0.1633446,23.93927,0.7037696,1.119826,0.127277,22.31635,0.3996975,1.024436,0.08804966,21.00391,0.1069118,0.9007406,0.06543034,19.89141,0.07135078,0.8973113,0.04866815,-0.7077389,1.662142,1.335064,1.129265,TEST,GALAXY,0.59998727,0.40001276
1237680302103725301,8541338772515868672,STAR,8109,301,3,100,338.554634670772,24.5629294541385,9.955763e-05,25.33398,0.02982436,1.478346,0.1870334,23.76287,0.8594684,1.711372,0.1457352,22.41754,0.07865385,1.159586,0.1008189,20.9486,0.0979236,1.154525,0.07491928,19.89226,0.05033654,1.087535,0.05572617,1.612406,1.390245,1.494841,1.075535,TEST,STAR,0.15156662,0.84843343
1237665330388730763,11569787163127336960,STAR,4623,301,4,163,183.696896940051,32.536007224619,0.0001764132,25.05193,0.004945761,1.516137,0.05244138,23.95698,0.4563655,1.566126,0.04086197,22.10881,0.002836945,1.390468,0.02826812,20.33131,0.06912259,1.304455,0.02100625,19.41261,0.1717105,1.320734,0.01562479,1.106527,1.86076,1.784763,0.9240875,TEST,STAR,0.0058818827,0.9941181
1237653650772132620,12443556962666565632,STAR,1904,301,1,317,25.6764470637063,13.0535950648089,2.076389e-06,23.86465,2.167675,1.624102,0.1857114,23.7445,1.164054,1.445173,0.1447051,22.34579,0.06312938,1.200258,0.1001063,20.70183,0.1300198,1.079023,0.07438972,19.69678,0.0005556438,1.149092,0.05533228,0.1611519,1.443308,1.669685,1.024107,TEST,STAR,0.005589114,0.99441093
1237672763902329908,7410863782489247744,STAR,6354,301,2,147,344.33485212844,26.6204194827276,0.0001498519,22.71679,0.1897452,1.347529,0.2373982,21.79257,0.2721547,1.178552,0.1849791,21.87749,0.2940761,1.001614,0.1279677,21.98922,0.2390878,1.061466,0.0950937,21.79816,0.03922326,1.074461,0.07073224,0.9766388,-0.0279026,-0.07885551,0.2154179,TEST,STAR,0.36611354,0.6338865
1237678618509443436,4797495604388581376,STAR,7717,301,3,602,40.766298586231,1.68441880255618,4.055887e-05,24.90017,0.000206463,0.9818759,0.1708568,23.34721,0.1109415,0.9839992,0.1331304,21.90906,5.409666e-05,0.9197313,0.09209901,20.64527,0.04170866,0.752611,0.06843944,18.90415,0.145128,0.8180348,0.05090637,1.590685,1.479185,1.287445,1.758652,TEST,STAR,0.006521532,0.9934784
1237662301902930623,9592852611431944192,STAR,3918,301,3,209,228.863414387409,43.0672079717301,6.711281e-05,24.78601,0.005617081,1.395016,0.111299,23.03251,0.2419616,1.281054,0.08672341,22.25531,0.007178029,1.086624,0.05999485,20.80169,0.1394082,1.003168,0.04458261,19.81023,0.1458385,1.084178,0.03316127,1.778086,0.8039227,1.469032,1.002884,TEST,STAR,0.03370453,0.9662955
1237662635834540712,6181415439408844800,STAR,3996,301,1,177,230.616338720925,9.61288804931315,1.248124e-05,23.72402,0.06345538,1.21766,0.169664,21.87082,0.1890174,1.117627,0.132201,21.97262,0.0009955587,0.999213,0.09145607,22.0749,0.1220905,0.9398714,0.06796166,21.7252,1.319235,1.111164,0.05055099,1.890665,-0.06105423,-0.07878876,0.3671093,TEST,STAR,0.007510798,0.9924892
1237673703969128581,9334863464546717696,STAR,6573,301,1,236,120.093639511926,40.7657084973248,0.0001833663,23.50189,0.002518999,1.540581,0.1885317,24.4853,0.0002815752,1.18425,0.1469026,22.18341,0.1421555,1.185515,0.1016265,20.24716,0.1679262,1.041923,0.07551941,19.24096,2.818794e-05,1.137898,0.05617256,-0.9417839,2.347168,1.962357,1.025547,TEST,STAR,0.005500419,0.99449956
1237662697575023659,2084080643985139712,STAR,4010,301,4,182,240.472837212264,23.6302197250088,4.677057e-05,23.75646,0.3663464,1.082381,0.3020701,23.51985,0.8352773,1.133398,0.2353709,22.64882,0.0002124395,0.9253977,0.1628285,20.08166,3.184905e-05,0.9179493,0.120999,18.50682,0.01066013,0.9419995,0.09000106,0.3033123,0.9435749,2.608982,1.605844,TEST,STAR,0.0054154024,0.9945846
1237664338792678062,9946304630656094208,STAR,4392,301,5,232,184.742483796098,37.9597183152119,4.904381e-05,24.76109,0.1152212,1.577294,0.08483929,23.88007,0.2361658,1.533592,0.0661062,22.16071,0.098694,1.315636,0.04573197,20.68523,0.04640234,1.191574,0.03398375,19.75031,0.001020242,1.376789,0.02527767,0.8997536,1.739733,1.48723,0.9436245,TEST,STAR,0.1948753,0.8051247
1237663306915382239,8736129922144423936,STAR,4152,301,3,58,358.422293650671,35.1044737119009,0.0001039868,25.6676,0.06684332,1.508319,0.3393096,24.98321,0.001716169,1.477927,0.2643878,21.93997,0.0009896999,1.404134,0.1829022,20.73961,0.2268012,1.295279,0.135916,19.90051,0.125852,1.18523,0.1010965,0.7593174,3.124722,1.247347,0.8739147,TEST,GALAXY,0.9723901,0.02760987
1237668289615233828,5978775446074183680,STAR,5312,301,4,72,142.737273936526,15.3319119627492,0.0001124516,25.59665,0.293798,1.127569,0.1211916,23.60889,1.384214,1.076218,0.09443168,22.29739,0.3664549,1.067374,0.0653274,19.89595,0.001020766,0.9140742,0.04854526,18.44275,0.0007485017,0.900843,0.03610875,2.014519,1.340609,2.418217,1.465645,TEST,STAR,0.005413299,0.9945867
1237680298346349351,8540022382286622720,STAR,8108,301,4,111,339.07562843571,20.6350278194215,0.0002219774,22.60465,0.1522871,1.521684,0.1915243,21.44689,0.202328,1.409231,0.1492345,21.89753,0.3665428,1.306013,0.1032397,22.21255,0.02428202,1.110978,0.07671817,21.98509,0.106952,1.188705,0.05706423,1.200048,-0.4046478,-0.2884979,0.247118,TEST,STAR,0.3872301,0.6127699
1237663547970093273,11997847654623367168,STAR,4208,301,4,53,113.496927371491,41.5770014651494,2.745808e-05,24.20595,0.9404518,1.337815,0.2181743,23.96357,0.004164226,1.239725,0.1699999,22.32974,0.03160217,1.052745,0.1176052,20.13582,0.2354472,1.022449,0.08739325,19.43567,0.1521352,1.084798,0.06500452,0.2905598,1.68622,2.224133,0.7225342,TEST,STAR,0.007449318,0.99255073
1237661383844823148,11514750283948511232,STAR,3704,301,5,74,142.153506902276,34.4029714485392,5.26055e-05,23.72474,0.0786621,1.148087,0.06462362,23.77164,0.2428092,1.144575,0.05035428,22.20443,0.1641068,1.101262,0.03483486,20.93974,0.1306203,0.9558379,0.02588603,19.92584,0.07370704,0.974693,0.01925445,-0.03262711,1.582735,1.273632,1.020536,TEST,STAR,0.2883691,0.7116309
1237680478734582693,8690996063983915008,STAR,8150,301,4,105,12.0973146065309,32.6059991239595,1.791234e-05,23.25794,9.214923e-06,1.484512,0.3520867,23.74939,0.1520986,1.526022,0.2743436,21.91389,1.340948,1.300522,0.1897896,20.39513,0.219595,1.193922,0.141034,19.71324,0.9957559,1.193147,0.1049034,-0.4137077,1.920055,1.567514,0.7180157,TEST,GALAXY,0.99448603,0.005513952
1237680331629068671,8606438384460910592,STAR,8116,301,2,61,331.908949718281,25.1274527498811,1.223935e-05,22.4755,0.09802154,1.025059,0.3357765,21.92865,0.1620641,0.9312721,0.2616348,21.9879,0.1221578,0.7683266,0.1809977,22.24366,0.324618,0.5798213,0.1345007,22.16977,0.2359136,0.7740859,0.1000438,0.6209908,0.02138901,-0.2092628,0.1083412,TEST,STAR,0.39196184,0.6080382
1237680499137445944,13097743016990625792,STAR,8155,301,2,132,338.292142257394,31.2280470574258,6.722852e-05,25.00665,0.03146212,1.495907,0.3334299,23.86205,0.0005314364,1.794609,0.2598063,21.86428,0.8073836,1.190792,0.1797328,20.77837,0.7990965,1.168715,0.1335607,19.77353,1.40279,1.262256,0.09934466,1.21822,2.077839,1.132092,1.039057,TEST,GALAXY,0.9897349,0.010265119
1237660765918593856,9945105343733583872,STAR,3560,301,6,260,146.408232073147,38.9646102478935,3.616807e-05,26.33076,0.0002220929,1.62474,0.0724803,23.6784,0.05298687,1.189252,0.05647616,22.06564,2.132272e-05,1.133207,0.03906995,20.56975,0.3277377,1.201701,0.02903316,19.62514,0.2360379,1.049954,0.02159533,2.668369,1.630169,1.505922,0.9520512,TEST,STAR,0.028931893,0.97106814
1237665369578602948,11796182653107195904,GALAXY,4632,301,5,137,161.815536788165,31.2114679677763,0.8350368,22.62062,1.648675,1.262598,0.1062919,22.36418,0.5022488,1.119596,0.08282192,22.06657,0.07528149,1.21383,0.05729582,21.69523,0.2940918,1.071491,0.04257694,21.28586,0.3701912,0.9245749,0.03166942,0.2799015,0.3231411,0.3860607,0.4202709,TEST,GALAXY,0.99488467,0.005115367
